pathway,beta_FXS,beta_Drug_BAY,beta_Drug_BPN,beta_Drug_BP,beta_FXS_Drug_BAY,beta_FXS_Drug_BPN,beta_FXS_Drug_BP,p_FXS,p_Drug_BAY,p_Drug_BPN,p_Drug_BP,p_FXS_Drug_BAY,p_FXS_Drug_BPN,p_FXS_Drug_BP,combined_p_BAY,combined_p_BPN,combined_p_BP,padj_FXS,Biodomain
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,-0.353794526828914,-0.0233775964847842,-0.0034241328730093,-0.129992713715552,0.142606019694682,0.0454102292674294,0.165967003005572,0.0003253772301597,0.650301781000365,0.947013568269034,0.0139216941994606,0.0540109342698642,0.533806104949749,0.0257214456339995,0.0007129715879661,6.82522715875617e-06,4.52226960380089e-06,0.012598797750154267,Lipid Metabolism
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,-0.368709376380581,-0.0912412403488853,0.0465365910815126,-0.0627827063652633,0.224613350116431,-0.0736657074060633,-0.100564932674141,1.09104310718648e-06,0.187131191523458,0.498906704767122,0.36232621663546,0.0234811184555522,0.449315798049529,0.302624441817073,0.0005834605126921,7.262760044122221e-09,7.520164357635411e-15,0.0003309215368540431,Lipid Metabolism
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,-0.262283748045142,-0.0845953574774558,0.074490643832206,-0.287050301089299,0.192212708792613,-0.0919050184082946,0.239679836275136,0.0036196747247974,0.260739398992819,0.321449196401318,0.0002869047810556,0.0731140874867991,0.386581274217656,0.0265189815284347,0.0575424738599292,0.0005937641027396,0.0001433697036571,0.04860628755257794,Lipid Metabolism
GOBP_PROSTANOID_METABOLIC_PROCESS,-0.367300964644697,0.0502438215490509,0.037717676218675,0.0041564393034325,0.0843037680966448,0.0002128320058141,0.0895088906031394,0.0018794642339723,0.352934810310425,0.48490975502146,0.938526731699397,0.271117168136271,0.997771937330305,0.242931417632819,0.0048321881056332,6.66933639653707e-05,0.0009230552551767,0.03401119813092142,Lipid Metabolism
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,-0.35056491452331,0.0438731930824282,0.0082349753622696,0.0431637935599716,0.0726480323433421,0.019794659467737,-0.0764939966962317,0.0013103736692076,0.408458480794796,0.876360770798021,0.416035634668187,0.333628380015919,0.79147568662474,0.308875799675246,0.0024490582125913,2.97933808005807e-05,6.71919503453017e-07,0.027936954421243814,Lipid Metabolism
GOBP_CHOLESTEROL_CATABOLIC_PROCESS,-0.490565262370104,0.177610097705831,0.277129779261195,-0.086386063626744,-0.254341208067,-0.319191180360991,0.0387555791766181,0.0018878463086857,0.0386086818082824,0.0016313080895044,0.307795347383342,0.0363093048037854,0.0093034082828078,0.745329404677727,1.51427551575121e-06,6.31899987321956e-06,5.05149994127586e-06,0.03410428357303223,Lipid Metabolism
GOBP_COPPER_ION_TRANSPORT,-0.638904840065872,-0.137428971815895,-0.0207705175758826,-0.0752242877765689,0.0982754758289756,-0.0650347920179881,0.025676182876291,0.0024715426561048,0.0607869415743828,0.77371474126283,0.299749950660909,0.337775194499246,0.524960488180871,0.801547211007428,3.91258947420289e-07,5.88679462765552e-08,2.59193121720782e-07,0.03972825251160183,Metal Binding and Homeostasis
GOBP_MITOCHONDRIAL_TRANSPORT,-0.276896760980974,-0.045866644558683,0.178002238685686,-0.376723995928158,0.296942895517048,-0.179485204072982,0.252174310939772,0.0022650720125716,0.580188347402784,0.0349179340925206,2.50466726388771e-05,0.0134864379018359,0.129099512186495,0.0346118821870803,0.758953553027934,0.0009386047721958,1.83444164740179e-06,0.0378062415790873,Mitochondrial Metabolism
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,-0.276240614951204,0.0288024035374563,0.0887929220278226,-0.185708337193464,0.0595162120323742,-0.167888501983663,0.128054322196799,0.0025385000346979,0.612421099079538,0.121665765891197,0.0017122114568229,0.459699332951845,0.04002218458374,0.114613737245256,0.0104623425742514,1.29229690661227e-06,5.39462741845191e-06,0.040227604536012845,Metal Binding and Homeostasis
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS,-0.402047829792887,0.0604472959360141,-0.002861105749119,0.0357402051336071,-0.140088947287858,-0.0170261134764645,0.0795912804592266,0.0016907797556551,0.408524961320869,0.968705536827444,0.62442777662958,0.177670852107706,0.868891739900101,0.441418914848995,8.89429218194794e-07,1.6700409176501e-05,0.0034407113023513,0.03231223282422923,unknown
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,-0.676683430253721,-0.099950380766783,0.0708582205747171,-0.202172511822535,0.306417477717096,-0.0546790228766626,0.0333753392296482,0.0002739886403674,0.191720460534204,0.352990838973374,0.0097251954408954,0.005783350702342,0.611388568967614,0.756299749540952,4.34988017063147e-05,9.332834647784181e-09,1.97298055045337e-13,0.011405724744464258,Proteostasis
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,-0.542355443535543,-0.10134127503815,0.159092219836481,-0.239785682669911,0.298723464649695,-0.178004235051478,0.120708462020082,2.45307644745373e-05,0.252462418273422,0.0746793057725322,0.0082102769857305,0.0191080742813271,0.156431784031097,0.334352330571894,0.0005391748450046,1.80009319371509e-08,3.2456846673148e-11,0.002558000113325018,Endolysosome
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,-0.585796475205601,-0.148069287284629,0.0750404902171329,-0.309829027721987,0.352586277118134,-0.0887634831463524,0.125838493984158,4.65863808199986e-05,0.132333569140354,0.442424792893403,0.0022464570669993,0.0127045765748568,0.5202667668627,0.362880310096225,0.0006487610766412,8.21153125013791e-08,5.763331171503479e-12,0.0037458392709371425,Proteostasis
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,-0.505476585884562,-0.100106619103342,0.122290808380885,-0.326494908855048,0.211761050630658,-0.147426077552594,0.187271393576587,9.34461656072142e-05,0.254186478387973,0.164762597863132,0.0003940632348431,0.0902113121496017,0.235288463292943,0.133036177373042,0.0001016809851402,1.63656393135536e-07,1.98618678029403e-10,0.00611288829922472,Endolysosome
GOBP_VESICLE_COATING,-0.514887889846387,-0.152327305470834,0.119215188566196,-0.354406252849349,0.311871233625603,-0.153179221244936,0.159356347702377,0.0001107815167272,0.13723870677263,0.243106279658793,0.0008714616735328,0.0331387897168743,0.288428603297428,0.269611449856948,0.0013950235318851,7.97680013702967e-07,1.7183325970281302e-10,0.0067054651389130485,Proteostasis
GOBP_PHAGOCYTOSIS_RECOGNITION,-0.296964635382001,0.0508467241217848,-0.0615669999853717,0.001934189108048,-0.119968790603556,0.170256223350407,0.0612311054758754,0.0030288838765573,0.417833822793229,0.327209882478476,0.975346048883954,0.178581106823711,0.0581366561849862,0.489937087405248,6.07625621965892e-06,0.019991276729645,0.0038640900476616,0.04363792090483037,Immune Response
GOBP_RESPONSE_TO_OSMOTIC_STRESS,-0.244714489312874,-0.0216306223515936,0.0578887955040605,-0.0768360018364507,0.0527925267236573,-0.135651487134101,0.0359384985786805,0.0016484913369762,0.650528886737749,0.227794915203581,0.111048733980761,0.435093175940805,0.0479560331709882,0.594686146010114,0.0005065107017848,1.51345412304794e-07,3.30911228944839e-06,0.03191527713425246,unknown
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY,-0.527868364290389,-0.0903692918552294,0.100279788154811,-0.205638054295023,0.273661374587791,-0.132874737249982,0.0359454395315881,0.0018330635889741,0.247857743123077,0.200316449854846,0.0101309012584375,0.0152197336968108,0.229790044224989,0.743896147401486,0.0036738655664853,2.30249281184154e-06,4.08638360446587e-09,0.033517058540061144,unknown
GOBP_RESPONSE_TO_STEROL_DEPLETION,-0.645929297023937,-0.111602848754926,0.0481051225452453,-0.27104867872034,0.350798912689524,0.0072773605351671,0.161739198700358,0.0002950297888171,0.210412708416136,0.587303999191622,0.0031699929588545,0.0066102498562861,0.953645557075744,0.199481412712661,0.0008542570231322,1.28812157593737e-06,5.94812449666101e-10,0.011769900514476125,Lipid Metabolism
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION,-0.708906454879699,-0.282684563771823,0.0851654726193333,-0.314344997881386,0.401109199368289,-0.161295558823963,0.249081418395203,1.7305270337473e-05,0.0045266753045092,0.377692998629335,0.001729614784161,0.0044026965408718,0.238658158409935,0.0710199553318107,3.72447951067278e-07,1.4074143692362398e-11,2.6718524420894e-11,0.002013906423180577,unknown
GOBP_NUCLEOLUS_ORGANIZATION,-0.566864012687833,-0.259311895221788,0.0682384104220099,-0.334696596409031,0.517371093876318,-0.1569938992341,0.0312737661636686,3.76239386443452e-06,0.023818312351433,0.544511243759484,0.0039753639824771,0.0017530100751,0.325345300348826,0.844108494615322,0.0058313317514767,4.81040862914351e-09,7.83456962076509e-15,0.0007075987889325778,unknown
GOBP_MICROTUBULE_DEPOLYMERIZATION,0.490241464575162,-0.0190936145697657,0.1159009982987,-0.145594236842641,-0.123846081204338,-0.394174470188542,-0.0086539704829524,0.0006181086399128,0.83384739081452,0.205861857023539,0.113408337927231,0.337773333187076,0.0031623468811003,0.946390722559858,0.0020097800840108,0.0594067693367667,0.0028061739126717,0.017690000531417414,Structural Stabilization
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,-0.429568068818639,-0.070009599475716,0.117529019868855,-0.29240524651886,0.184681719976736,-0.132687067564617,0.169310281327193,0.0005323091699323,0.387308590666701,0.148975798251356,0.0005742755784528,0.109532542544632,0.247798326765872,0.14167284617729,0.001341722178914,5.92369848461863e-06,1.81967935216857e-08,0.016297326098043557,Structural Stabilization
GOBP_ENDOSOME_ORGANIZATION,-0.35685838714454,-0.18288198845827,0.151007852797658,-0.340041291676216,0.425861635436535,-0.165607781461751,0.163751408603085,0.000720324100313,0.053351841511477,0.108891306792837,0.0005263471195817,0.0019208508841981,0.211829271653648,0.21692947251653,0.234302607403167,0.0001046684874795,2.57391732499343e-08,0.01900069586730311,Endolysosome
GOBP_MITOTIC_SISTER_CHROMATID_COHESION,0.46694413302099,-0.0239517034153749,0.0889886801679002,-0.0024626880373882,0.0905013686442397,-0.459290533147501,-0.365463572551644,0.0032752594518734,0.852967708391031,0.491887252845117,0.984794458443354,0.620786589650151,0.0142734741356389,0.0491245171934652,0.0001768265639404,0.496939116051249,0.486421243894778,0.04538820071990875,Cell Cycle
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,0.555718860354531,0.142471695653149,0.0880862826068556,0.0137825322122525,-0.103202770596042,-0.274644687851439,-0.274666110058981,0.0014530994332919,0.0414728826019217,0.202630339373061,0.840945514403719,0.290159500975069,0.0061505194779212,0.0061467636301273,1.5818162315353e-07,0.001142414785422,0.0093779504103904,0.029612730237238257,Cell Cycle
GOBP_FEMALE_MEIOSIS_I,0.525178529242436,0.275657360590407,0.11566352666033,0.0074126397525474,-0.243128073017287,-0.308302966776916,-0.262660160121703,0.0014261328071512,0.0100295177550627,0.268971225099022,0.943231953849859,0.102450485049907,0.0396685382229696,0.078230435491278,2.16281586466245e-05,0.0113237318580112,0.0398078885236597,0.029261901472428742,Cell Cycle
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.240628638706075,-0.103970246941932,-0.17753607841304,0.0333540534501022,-0.105212149490719,0.0474169801258543,-0.0051677352986392,0.0022464047436667,0.058019892065161,0.0016307671726987,0.537631681471096,0.171844872954228,0.535508925691593,0.946074839132269,0.631859624396984,0.0922377886753254,4.21019302890374e-05,0.03772424144008785,Structural Stabilization
GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY,-0.664507723065545,0.0813778981034702,-0.063558208770258,-0.002614686031391,0.0288421671483651,0.345146586282969,0.0537908197265526,9.48362892892417e-05,0.451341066329012,0.555996089217482,0.980647217969914,0.849951771861033,0.0265785421705894,0.724320381777985,1.72275263448763e-05,0.0029852121537894,1.97531700088725e-06,0.0061655296221869976,unknown
GOBP_JNK_CASCADE,-0.186285969230058,-0.0277580387161384,0.0605436240307695,-0.108723764621101,0.0290915372577626,-0.121036860799794,0.0492537957706031,0.0025705980359079,0.604932195623587,0.261170517863709,0.0460679443797853,0.701298526365181,0.114074226496586,0.516558651749218,0.0010494760803452,1.22923027538879e-05,1.33548780836763e-05,0.04046482434373077,unknown
GOBP_ECTODERM_DEVELOPMENT,-0.310451678132424,-0.204001629299617,-0.0023642672697736,-0.0829521367642869,0.231756700724267,-0.0633835296416794,0.0103484731374416,0.0014176174118142,0.0092920427552333,0.975252235972371,0.278776419538746,0.0348410264152352,0.55705352012091,0.923512849277813,0.0008713197900863,9.41498774883103e-06,6.4545118336856e-06,0.029217899376178386,unknown
GOBP_ADULT_HEART_DEVELOPMENT,-0.392937126527446,-0.228665114370849,-0.0827447619671635,-0.09829816846704,0.316761315210583,0.17620818397966,0.0923783375021541,0.0002572379749649,0.0023297822651328,0.254389942042481,0.176698643461962,0.0028194384644705,0.0882593743937223,0.367270209467927,0.000352862768796,0.0004478886716966,2.93953789858909e-06,0.011066764262730623,Vasculature
GOBP_FEEDING_BEHAVIOR,0.128513028380552,0.0262277298490094,-0.0697438280759538,0.0338948830398642,-0.108818236701843,0.0887794290861961,0.0018131017271271,0.0038104227448421,0.456875057704493,0.0510058186488458,0.337050278266368,0.0318977683977802,0.0781141147559362,0.97092152342921,0.244889158197842,0.0001867956089656,3.20463683367624e-05,0.04997680242674595,unknown
GOBP_CELL_RECOGNITION,-0.234680361680457,-0.0622811536758702,-0.019318745428498,-0.0375551701014953,0.0376767514080009,0.0917064772426318,0.105450856339636,2.52710885166162e-05,0.0369811605698218,0.510642795918439,0.203212723465818,0.365087915193148,0.0301098732907512,0.0131964853220651,3.09799028232336e-12,1.27298032985335e-05,7.2740450809243e-06,0.0025840301384174934,unknown
GOBP_MESODERMAL_CELL_MIGRATION,-0.905944734146406,-0.351696583463308,-0.229467097917957,-0.150727761062617,0.620288054208506,0.415908668183928,-0.0174788125297094,0.0002080722290555,0.0019217895030484,0.0383892568900292,0.169433732614066,0.0001506755814947,0.0086753064947622,0.909586852318267,4.61956782786313e-05,4.24111147014134e-06,6.59430452673243e-12,0.009871246470326694,unknown
GOBP_ISOPRENOID_CATABOLIC_PROCESS,0.469305919211469,0.288496336201059,0.182314667981978,0.330134150406295,-0.307072515009581,-0.210357419409129,-0.283965952339297,0.0012168174787184,0.0023351220573949,0.0490197455535539,0.0005723733047899,0.0198610879462974,0.106393517003152,0.0307225676553339,8.80831286218565e-05,0.0001235799734236,7.3072794486379e-06,0.026810714823979478,Lipid Metabolism
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,-0.39575652239168,-0.0100949621279889,0.17543558737756,-0.319474208896805,0.213268088054136,-0.114305692806128,0.289796119372558,0.0006890781891554,0.887170596288238,0.0161146370288604,3.07746414700057e-05,0.0374043908090599,0.258462105419596,0.0053194630560515,0.0324386091335121,0.0002019269046766,2.29923516159355e-06,0.01864741351692067,Apoptosis
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,-0.235407175254757,-0.0482646876177576,0.0728690600818925,-0.156440358168996,0.128489309380382,-0.170484389030169,0.0203401363236889,0.0024065233000148,0.461446032682699,0.267560912027823,0.019392151539289,0.168061636942662,0.069039876895218,0.825933720715783,0.026841508054608,2.02555740921715e-06,1.15879900129699e-07,0.03911343116628993,Lipid Metabolism
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,-0.248823650650552,-0.111606099815503,0.101652966369641,-0.254114562841593,0.240295878574738,-0.196494570793251,0.0719901639378535,0.0013500353943292,0.137619937225075,0.175645384093881,0.0010834486972466,0.0253854786691385,0.0658042469868333,0.495329536240517,0.105572139870608,3.66035536415473e-06,6.4117797210292504e-09,0.028429847119156214,unknown
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,-0.612295618460008,-0.0273271150984006,0.124814457819615,-0.177142766686229,0.346920290248945,-0.025822061448822,0.0358840587568908,1.94232922692698e-05,0.744807758290498,0.140537368163651,0.0381772946940307,0.0047160033136988,0.827790703236391,0.762464086790274,0.0038754047621118,4.08779757092213e-07,1.0424496273085e-13,0.0021533275176836794,Cell Cycle
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,-0.770845980870552,-0.0608749295909623,0.0824291043924619,-0.271697866703688,0.243945861396644,-0.0106614311892966,0.0640364020313426,2.96110680520963e-14,0.444669394007439,0.301606612428988,0.0010528212114937,0.0329968209375001,0.924418408528948,0.56927765366815,1.12010675084371e-13,1.0272593410364e-18,4.1755687073824903e-35,3.1186376872467825e-10,Cell Cycle
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,-0.552507261689397,-0.183864866470285,0.0795762507035137,-0.190367174004616,0.419790612596137,0.0016832593888272,-0.0744794079145234,0.0005312089449212,0.0509143834035872,0.392019375703615,0.043490589461271,0.0020947206069788,0.989753613234716,0.570396540749887,0.0081362789692817,8.17386373515231e-05,8.35014139616444e-12,0.016297326098043557,Cell Cycle
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,-0.266815413661547,0.0352092616824708,0.153320878022042,-0.132817732863107,0.0130667135924642,-0.14401615830581,0.0666885360675078,0.0016088279962808,0.372777004757953,0.0002372790875395,0.0012504908331556,0.814506135030882,0.0118034805859562,0.233820874277104,0.0002272465318978,1.39881133903665e-05,1.94783501105247e-08,0.031588398249377356,unknown
GOBP_RESPONSE_TO_HEAT,-0.341702661299268,0.002378229092634,0.144624230891321,-0.188143765957359,0.103434256463716,-0.152724485819233,0.079058635566607,0.0005994143164824,0.963535081799237,0.0070202564164009,0.0005840228600007,0.163152878901317,0.0413624614232671,0.284841620753466,0.0009219982131827,8.9546129355794e-07,2.4239214796057e-10,0.017439313760200654,unknown
GOBP_RESPONSE_TO_FRUCTOSE,-0.572312744308401,0.0828224899998171,0.0797901293968212,-0.0891411883875987,0.0015705452346391,-0.0536178238579739,0.0904728880413727,0.000334760514745,0.502034347753957,0.517760021171154,0.470115673690943,0.992804607542055,0.758267971900685,0.603818851988631,0.0003258557634433,5.7544854801213e-05,2.60361670223123e-05,0.012689005754467788,unknown
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,-0.248057079061466,-0.0926405976263371,0.0899924162196228,-0.215895368487219,0.194434190674679,-0.182461421528843,0.0520655060439582,0.0006593700696758,0.185796847879486,0.198516957794064,0.0027361535301905,0.0514411790446239,0.067093972534995,0.59689479604284,0.034715235727784,8.81900749771031e-07,2.7380831590935e-09,0.01822699625675991,unknown
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,-0.431628308064373,0.009066010580766,-0.0292866993255714,-0.0595130942623195,-0.0253508918687337,0.0205418435079309,0.108366219481917,0.0019441774339973,0.840555257534673,0.516427662534009,0.189737110585367,0.690929651873828,0.747267979669137,0.0928426284457902,1.45839182381313e-07,2.35060983295041e-07,7.01847140521561e-06,0.034882583875399595,unknown
