"pathway","rescue","side_effect","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOBP_INTESTINAL_ABSORPTION","Full Rescue","No Side Effect",-0.274192555339524,-0.13082264746778,-0.127383168212946,0.0314783128261316,0.181465986291847,0.201188962190895,-0.0776657157502736,0.0285353889890267,0.044401488926121,0.0500993145533136,0.623051720832255,0.0484953159644638,0.0292951286839698,0.392124620953429,0.029075665578751,0.0504263581647742,0.00176122873614121
"GOBP_REGULATION_OF_GONADOTROPIN_SECRETION","Full Rescue","No Side Effect",-0.512480016499189,0.0654645649036908,-0.0580999926690267,0.0809765584010692,-0.0359563824852566,0.274913676217525,0.0262726535450841,0.0445320089271186,0.456036394630498,0.508059674647496,0.357113856706271,0.771765287733117,0.0296533753618343,0.832121788810544,0.0144696178551641,0.134387753530718,0.0401920940783874
"GOCC_X_CHROMOSOME","Full Rescue","No Side Effect",0.340945338267345,-0.0641799844978467,0.0941599424765509,-0.111602607159474,0.104296931551871,-0.382327279096887,-0.0282688182382465,0.00821486000879196,0.599137564863064,0.441208204041576,0.361817477830221,0.545983832831466,0.0297827027890465,0.869822298867427,0.00183520423386364,0.666083747986023,0.100167607243496
"GOMF_CLATHRIN_LIGHT_CHAIN_BINDING","Partial Rescue","No Side Effect",0.655237232333579,0.0377021615482396,0.155044638045206,-0.214537002829488,-0.292237219260412,-0.334024230220564,-0.0387262107780355,0.00949974877343249,0.72363579495456,0.149237734939906,0.047687105972385,0.0561965872923299,0.0298088192934547,0.797263166993541,0.0304539557534775,0.0101054562324965,0.02993083250718
"GOMF_HELICASE_ACTIVITY","Full Rescue","No Side Effect",0.241424182668276,-0.129645057666487,-0.0462177427283653,-0.154219606901026,0.145120719358521,-0.301823244248615,-0.248927316913108,0.0146463807757716,0.182605068506839,0.632625090198043,0.113904734741999,0.29021379509244,0.0301056212615083,0.0720069332989839,0.00758644218505776,0.26783555405057,0.0928070409967743
"GOBP_CELL_RECOGNITION","Partial Rescue","No Side Effect",-0.234680361680457,-0.0622811536758702,-0.019318745428498,-0.0375551701014953,0.0376767514080009,0.0917064772426318,0.105450856339636,2.52710885166162e-05,0.0369811605698218,0.510642795918439,0.203212723465818,0.365087915193148,0.0301098732907512,0.0131964853220651,3.09799028232336e-12,1.27298032985335e-05,7.2740450809243e-06
"GOBP_NEURAL_CREST_CELL_FATE_COMMITMENT","Partial Rescue","No Side Effect",-0.684825435641911,-0.0683743103303228,-0.224555990774337,0.0378733690519002,0.273741587747472,0.362580138920944,0.0963439268081304,0.00010450800933801,0.55621602447931,0.0566433834874626,0.744205092396092,0.0990752502953035,0.030278328191849,0.557650056592255,0.000447411391243794,6.24190572381134e-05,5.54582422984669e-05
"GOBP_CELL_AGGREGATION","Full Rescue","No Side Effect",-0.231247276518431,-0.0287482490127081,-0.0941245132693561,-0.0508183826510098,0.0790352667542844,0.172831709098265,0.126840101379759,0.0398653146839909,0.603615330969125,0.0926251746328527,0.35986844823605,0.314323771097154,0.0302865230765349,0.108670862261438,0.0509808710436984,0.0999426773524201,0.0941120819272521
"GOBP_G2_MI_TRANSITION_OF_MEIOTIC_CELL_CYCLE","Partial Rescue","No Side Effect",0.782091611625457,0.376090326297587,0.1793339195637,-0.0932690835221132,-0.261875684160805,-0.411709044487175,-0.170641996191123,0.0270688902467804,0.00576458001506365,0.177221023067873,0.480373348209727,0.163738534904571,0.030456436817934,0.361932691544683,0.000826075864203274,0.0402803797502307,0.0532104689248314
"GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP","Partial Rescue","No Side Effect",0.645057390151659,0.0109020738048713,0.191420926061978,0.241885493557527,-0.179384219531721,-0.394511264646542,-0.493910639700859,0.0170924777201711,0.931353084156413,0.134046933027571,0.05970658351351,0.318231244753394,0.030677846110751,0.00742601438151199,0.0237419942167525,0.0359875455374167,0.0621982663171265
"GOMF_MICROTUBULE_MINUS_END_BINDING","Full Rescue","No Side Effect",0.348937167580472,-0.0804427557640792,-0.00722913954488474,-0.267421793320958,-0.00599610701204576,-0.37580126865013,-0.0668160725956805,0.00514791806632251,0.506583852880958,0.952323380872144,0.0299373177697038,0.972026493211329,0.030951968040236,0.696148230584757,0.029290970551878,0.777115979849035,0.902859667668974
"GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","Full Rescue","No Side Effect",0.518101641796297,0.230877696915278,0.179309443068132,0.0188343486245223,-0.177627713946992,-0.344803871744573,-0.144203633046995,0.0257797280882254,0.0417575792791513,0.111382735902249,0.865800116965778,0.262208371833949,0.031888572890296,0.361850128179736,0.00214233235582848,0.0581603707406838,0.0348521986695081
"GOMF_3_5_DNA_HELICASE_ACTIVITY","Full Rescue","No Side Effect",0.481394847482524,0.0492252263783316,0.0035013798581998,0.117772637985817,-0.0454386380446288,-0.37055277700979,-0.427522816038726,0.00780046210867778,0.681396578840777,0.97668636167377,0.327572140155753,0.788633438106111,0.0319663297499717,0.0139179815367208,0.00152338661980184,0.454988833185019,0.262061553891263
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING","Full Rescue","No Side Effect",0.411157999685362,0.0517223643710544,0.08424810381781,-0.0964749827115216,0.0938912407035672,-0.313381163943108,-0.217974795489042,0.0192325599488027,0.610631434318442,0.407736656795811,0.343542198300497,0.513680492249903,0.0321996792432658,0.132434621705231,0.000139413448597751,0.213006372222698,0.50820285461541
"GOBP_RISC_COMPLEX_ASSEMBLY","Full Rescue","No Side Effect",0.678436848243401,-0.22170499191015,-0.0300368583933678,0.0315303998105824,0.13722685973161,-0.443353257544934,-0.329545455854058,0.0388610187516798,0.126439162556777,0.834399297382996,0.826296449968105,0.500176023096091,0.0323068905470863,0.108560468732812,0.0241675794876016,0.436401608509077,0.148754462834694
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION","Full Rescue","No Side Effect",0.363315580192524,-0.163763650428505,0.177851662903778,-0.248924092613277,0.152347753968124,-0.275448622203571,0.0849253622058094,0.0398718233201132,0.0718004708030092,0.051104708083566,0.00713564161483373,0.232697226670722,0.0332079704082171,0.504121668428203,0.0164873757779601,0.0701900872782146,0.174399746187596
"GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION","Full Rescue","No Side Effect",0.511596039242326,0.139468958723682,0.0918252003599565,-0.185053390506894,-0.398039567870175,-0.308805332361654,0.112281362577115,0.0268514582546348,0.169517813855685,0.363602341096283,0.0699810188652687,0.00675184584297604,0.0334254647047925,0.431737841876979,0.162631932518461,0.103995695942204,0.0154536470351507
"GOCC_NBAF_COMPLEX","Partial Rescue","No Side Effect",0.774532895318871,-0.0975822697783836,0.133239704095992,-0.156004272927977,0.0754866570972057,-0.220443996070157,0.0310752228006529,0.0450375816234383,0.178414773173675,0.0679125893804581,0.0334423559381848,0.45930558402719,0.0335810279873631,0.760206005764103,0.0071393122196091,0.0139913785850506,0.0202004887332032
"GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY","Full Rescue","No Side Effect",0.462820489434923,0.0766950983823008,0.0285822460128923,0.239072742802812,0.0420447332704925,-0.365830447724972,-0.575178470657393,0.0413309619739226,0.521675037770108,0.810988488222766,0.0490227026376293,0.803553794591039,0.0336628696708959,0.00113868327319987,0.00223773743423586,0.509243434774884,0.505397603853937
"GOCC_PRONUCLEUS","Full Rescue","No Side Effect",0.506324972886008,0.345471880024105,0.120707443319677,0.0766511218507224,-0.205471144788717,-0.279620270098835,-0.200251637256465,0.0404766807815264,0.000344073090649616,0.189674111033649,0.402909300899201,0.115576235348125,0.0337419635679179,0.124923603366021,0.000779542536225517,0.0709120379912425,0.0466335548630707
"GOBP_REGULATION_OF_CHROMATIN_BINDING","Full Rescue","No Side Effect",0.276445117087262,0.123752476590809,0.0723365804985144,0.0824072135891447,-0.0767871393647852,-0.295852710046003,-0.405595034727387,0.0356113858976653,0.204587840971021,0.456379625201673,0.396477286609319,0.575725299776466,0.0341291481705412,0.00424928683484079,0.00672534237530122,0.657375515057514,0.695280535797373
"GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT","Full Rescue","No Side Effect",0.291259571921251,0.00674395311844839,0.0219117070620846,-0.123478181096023,0.0128527147225955,-0.255718101777198,-0.204648265440015,0.0327642579201396,0.935832862207528,0.793698257442234,0.144035504385597,0.913605518571381,0.0341614058268326,0.087916621998118,0.00827465902223035,0.62551333844494,0.754147235204293
"GOMF_ANKYRIN_REPEAT_BINDING","Full Rescue","No Side Effect",0.534662195868995,-0.122388490199099,0.0834208809195021,-0.0329292519003461,0.145600787682232,-0.335841375952018,-0.317178465385829,0.00915055540093597,0.269206942880235,0.450150044232775,0.765173666503476,0.351936404682011,0.0344642556643422,0.0453865894822167,0.000584820031240897,0.0819210437037275,0.255314985948712
"GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION","Partial Rescue","No Side Effect",0.57497453663122,0.128471001706619,0.0935520583274556,0.0363047980009684,0.0322320987898928,-0.242810159661594,-0.294990766826669,0.00145519256786605,0.111110775457089,0.243630433637126,0.649344234371904,0.775195053941675,0.034689639135063,0.0109609059308429,2.42413884333668e-09,0.000555123287016928,0.010312773646688
"GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Partial Rescue","No Side Effect",-0.499139288722492,0.114443621753769,0.0324314191050903,0.166091652232112,-0.0307790937690973,0.187072549737527,-0.13788072430018,0.0150610482668867,0.0681148701279054,0.600514647655265,0.00909022188076311,0.725107662497991,0.0358213333514441,0.118761249872258,0.00349593758824139,0.0493484626575011,0.000932374674782848
"GOMF_NADPH_BINDING","Partial Rescue","No Side Effect",0.501727430721087,-0.00159396586018707,-0.0326850222191621,-0.11590189834373,-0.0565919096700285,-0.243695428737386,-0.254439926317472,0.00139205083872789,0.984279999601488,0.686395591794007,0.155439235770391,0.621202057307822,0.0365175539920236,0.0292720357100002,0.000105375216047921,0.0488152971193415,0.250679660431404
"GOMF_DNA_TRANSLOCASE_ACTIVITY","Full Rescue","No Side Effect",0.694678880696129,0.149674125424845,0.0252577171245406,0.254890001261833,-0.097364877398335,-0.331188837327298,-0.218044092337357,0.0428408602112206,0.176764241580583,0.818361993965781,0.0233162054034018,0.531907150314303,0.036543039085025,0.164282951736374,0.00434466758497499,0.13774722400862,0.00522298131004669
"GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX","Full Rescue","No Side Effect",0.396741897785633,-0.00838569246095903,0.210992940265019,-0.00517152337462164,0.244878607976041,-0.376483642196914,-0.227203812846409,0.0392796795730131,0.946600059146445,0.0957802441940046,0.967052192175754,0.1700272902027,0.036838446882782,0.202497707268227,0.000188701924967688,0.172723796611222,0.332476113336987
"GOBP_ENDOCRINE_PROCESS","Partial Rescue","No Side Effect",-0.328914858233174,-0.0200486137284416,-0.057047935119794,0.0534697308649776,-0.0225706071139793,0.114208990259668,-0.0182137533419419,0.0191991911378698,0.598481718682475,0.137212658595591,0.163141692660238,0.674945711511738,0.0370693959150315,0.734982515383785,0.000135347398203067,0.00524572458949673,0.00255660627020341
"GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","Full Rescue","No Side Effect",-0.331923455001155,0.0929830963024245,0.00318254581553887,0.113060242123592,-0.0437173558320841,0.147019872770872,0.020568010902174,0.011290572140653,0.062014244212151,0.948318811183784,0.024207875455082,0.529635934369061,0.037611872708427,0.767149261222543,0.00256473853652799,0.0525340387419192,0.0343825269579392
"GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS","Partial Rescue","No Side Effect",-0.784490576605237,-0.273363744800875,-0.149527236581977,-0.0162992944841689,0.402686257773056,0.25076154049884,0.0912182236027379,3.62413878157901e-05,0.00178735943759115,0.0787748165188939,0.846101721176703,0.00118350299881155,0.0380938934856008,0.443486883973633,1.38975918007431e-08,3.26022920383758e-09,7.95340379336765e-10
"GOBP_NUCLEAR_NCRNA_SURVEILLANCE","Partial Rescue","No Side Effect",0.555165620443458,0.0786828772437103,0.100202266132945,-0.16976334486063,0.045793906038819,-0.335639929020832,-0.193920129983274,0.00630516545170151,0.485540701628842,0.375058057104448,0.13525157839521,0.773727198917174,0.0384375429862523,0.226120894701779,2.23375733620587e-05,0.0460739867691295,0.232236912645648
"GOMF_RNA_7_METHYLGUANOSINE_CAP_BINDING","Full Rescue","No Side Effect",0.311489770241945,-0.293410485219144,0.0774431197257533,-0.374639853306383,0.235496179760863,-0.45737636167203,0.0248555380704528,0.0468456700011365,0.0607174256712024,0.616044539674354,0.0175652346976372,0.282626553874474,0.0392706371370939,0.909306915178156,0.0989381107165406,0.656056838457672,0.803218595308288
"GOBP_FEMALE_MEIOSIS_I","Partial Rescue","No Side Effect",0.525178529242436,0.275657360590407,0.11566352666033,0.00741263975254745,-0.243128073017287,-0.308302966776916,-0.262660160121703,0.00142613280715127,0.0100295177550627,0.268971225099022,0.943231953849859,0.102450485049907,0.0396685382229696,0.078230435491278,2.16281586466245e-05,0.0113237318580112,0.0398078885236597
"GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY","Full Rescue","No Side Effect",0.119802483356663,0.0861547511894662,0.0229498830084786,-0.0445006810420494,-0.155957288794291,-0.17413121446644,-0.108598426929828,0.0454646675075004,0.147227910297802,0.697225711467113,0.451339390302045,0.0649414097411462,0.039966199144607,0.195652579873691,0.394507952191035,0.593089753540719,0.570698829064293
"GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT","Partial Rescue","No Side Effect",-0.476669753518379,-0.0302497665472749,-0.100743565205753,0.0680567339272721,0.152355537247024,0.176804267697324,-0.060521087814367,0.00548451960766154,0.613498912905236,0.0960324201809465,0.257858535890183,0.0755784448486441,0.0400851872109004,0.475357078731365,0.00201524906452931,0.000484844941651134,4.39266809396095e-05
"GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT","Partial Rescue","No Side Effect",-0.631992346502513,-0.19194405251923,-0.150819418208157,-0.146238990867676,0.198032417510857,0.240050298511752,0.362401480804151,0.032345788346514,0.0215959233095403,0.0687140434310697,0.0773193979139907,0.0904041550454713,0.0412238321214475,0.002549963130491,0.00365144635970077,0.0117130291051501,0.0534604671080856
"GOBP_SEROTONIN_METABOLIC_PROCESS","Partial Rescue","No Side Effect",0.689346836766298,0.0750565960064433,0.127526577050729,0.187939461382501,-0.265833698145247,-0.295704234931031,-0.187494220116164,0.0130425662934569,0.458270150543784,0.209559162036167,0.0664696736296185,0.0664227945591584,0.0418370571501983,0.192303086478507,0.0122053115688,0.00879936528129646,0.000525585350049952
"GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY","Full Rescue","No Side Effect",0.37785465428868,0.0379504786673214,0.114295986713094,-0.130363199383502,-0.137263492061331,-0.274051185845992,0.0733169269055387,0.0134038448882852,0.686856360706519,0.22723944804744,0.169211852089718,0.304350448934441,0.0429156692185606,0.582064881424195,0.0296462393445556,0.0885929388339193,0.0122522987924976
"GOBP_PROTECTION_FROM_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","Partial Rescue","No Side Effect",-0.600828075741714,-0.095923553673793,-0.00128081154400923,0.148368187983497,0.275741984628743,0.261688374661417,-0.085862621305507,0.000882075261833666,0.288491856622192,0.988638520599269,0.102854414292541,0.0334398538790153,0.0431667093582359,0.500482710484961,0.000982777889626736,0.00770781814284494,2.51258890626639e-05
"GOBP_MAINTENANCE_OF_CENTROSOME_LOCATION","Full Rescue","No Side Effect",0.547806330252706,0.19747118983995,0.068179517216179,0.0375547514092565,-0.10902926912271,-0.465277899708109,-0.153890075283096,0.00104465722388917,0.220136371659602,0.670427454927076,0.814577651557299,0.630433601370142,0.0431691205218753,0.497477562626436,6.61559018973594e-05,0.344638454994471,0.00681784788569072
"GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE","Partial Rescue","No Side Effect",-0.842256837901999,-0.00718552955985911,-0.00686574712349629,-0.0438744644404401,0.248217002495717,0.294390814379677,0.290611563753319,0.0197145935742823,0.943601044852528,0.946106997461298,0.666007380248431,0.0878252564501186,0.0439339885357218,0.0466238236247392,0.0173129787912203,0.0280959092352483,0.0184030828815798
"GOBP_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT","Full Rescue","No Side Effect",0.34850348776663,0.266507840239289,0.12594134208569,0.01733005740463,-0.222895565584552,-0.258674269038869,-0.0582981171494661,0.00866868683374182,0.00402612684115412,0.162654038824036,0.846430603157576,0.0819698618492887,0.0444404704431714,0.645260188610852,0.00053760453757848,0.0568255858326395,0.00663404700330708
"GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS","Full Rescue","No Side Effect",0.231091425206449,0.0786383892952828,0.101549753062578,0.0267666446685958,-0.113765351543273,-0.188479484523715,-0.038950118591338,0.021096851792406,0.233751935448751,0.125604377035068,0.683683339292947,0.22331508940985,0.0459032692707961,0.675051151185669,0.0239597470916696,0.0967261921416683,0.0116651920810624
"GOMF_CATECHOLAMINE_BINDING","Full Rescue","No Side Effect",-0.416830405685412,0.109197143692722,-0.0438253442958216,0.128478545939527,-0.0594212413449189,0.307732328519257,0.0943680153442766,0.000793155736507782,0.311708718584468,0.6836555113198,0.234704564226116,0.696026542144857,0.0464772570286659,0.535350659705933,0.00104485704071896,0.172014929413049,0.0831902053292706
"GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS","Partial Rescue","No Side Effect",-0.549423798428778,-0.130924297675169,-0.0363141011026193,-0.0124081641507468,0.415909502997286,0.266580332989436,0.170792885900727,0.00214748358314569,0.163671161510747,0.697095922521517,0.894133788261765,0.00241838002899931,0.0467734313754235,0.198325065461152,0.0465990343315206,0.0163194355353752,0.0032546065516776
"GOBP_INTESTINAL_STEM_CELL_HOMEOSTASIS","Partial Rescue","No Side Effect",-0.732804175871342,-0.190161861803701,-0.10612064469061,0.0680938864544311,0.67288504459885,0.386836897769974,-0.140075180898852,0.000956519887625,0.16365425936185,0.434409540856489,0.615438692501723,0.000809143051082278,0.0469624942794987,0.465504232518022,0.147364766307427,0.00881163599763593,3.12068325979605e-06
"GOBP_INHIBITORY_SYNAPSE_ASSEMBLY","Full Rescue","No Side Effect",0.527173113857211,-0.0375687959679043,0.0333902910078709,-0.216922027913859,-0.188997346245104,-0.195922756380067,0.233911076862833,0.0379485639692818,0.585007227822567,0.627338934097525,0.00239902599698424,0.0554747619604409,0.0473577146035291,0.0186940995554473,0.10864025959122,0.051644934554834,0.00368210231443862
"GOBP_DENDRITIC_TRANSPORT","Full Rescue","No Side Effect",0.350534896096452,-0.180274541919289,0.150970559432205,-0.168676022248867,0.0969504443066164,-0.345360929175338,0.108145558412056,0.0494047617665941,0.141719177562401,0.217251021366574,0.168692996198864,0.573341534704501,0.0481670718690802,0.530029945646309,0.0951409170268758,0.329456049158038,0.070103667439022
"GOBP_MIDDLE_EAR_MORPHOGENESIS","Partial Rescue","No Side Effect",-0.772073703384505,0.054470449046856,-0.0611476357611166,0.0100496628992988,-0.0442998117148013,0.159452337192436,0.105389986465359,0.00259189843649979,0.33406324125238,0.278685651060033,0.858021300071752,0.577555754967725,0.0483160233995253,0.187806642828785,7.13193770269047e-08,1.89253982575876e-06,3.42717209594541e-06
"GOBP_MICROTUBULE_SEVERING","Partial Rescue","No Side Effect",0.63455323331875,0.12998659631488,0.219876431883086,-0.003484526787442,-0.205318714934358,-0.343465378041579,-0.10490370719705,0.00233765853239381,0.285116149021132,0.0730779214310069,0.97703085800174,0.233085193710831,0.0483795210350138,0.540571217098897,0.000571233261517407,0.00164591070208667,0.00118992068940543
"GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","Full Rescue","No Side Effect",0.370033014126432,0.177577388401993,0.172245686315234,0.0491523544764794,-0.118081923715586,-0.303610116708253,-0.119428248515615,0.025908903486366,0.101722057430637,0.112181115726582,0.647149216931639,0.437589654713253,0.049005382044721,0.43240945245121,0.00289350620281383,0.0978849917779381,0.0376310478656403
"GOBP_REGULATORY_NCRNA_PROCESSING","Full Rescue","No Side Effect",0.191440660651106,-0.106994068084039,-0.0296156393784201,-0.0784461852624082,0.102374942146634,-0.218064525408185,-0.144449220946246,0.036518605355708,0.168881528798563,0.701255237152906,0.311341083913561,0.349867652470679,0.0492674441116204,0.188738861913774,0.0296505858825367,0.512683312958073,0.714250045505861
"GOBP_INTERSTRAND_CROSS_LINK_REPAIR","Full Rescue","No Side Effect",0.52630728311778,0.0902739384522769,0.0102830933476291,-0.0577505549691575,-0.115504794046412,-0.293644852718772,-0.183090852456292,0.00129417252122062,0.386712121511379,0.92121245266615,0.57905082234509,0.433285428616133,0.0494190398580504,0.215975374939616,0.000122690670578172,0.062582470898313,0.0286652793594858
"GOCC_PERINUCLEOLAR_COMPARTMENT","Full Rescue","No Side Effect",0.369480173389072,-0.142506118378801,-0.131280298721028,-0.169157259384044,0.025998301356666,-0.322589076555369,-0.173560809768701,0.0117143016722102,0.215167427747561,0.253060008535868,0.142250547083667,0.872160934904128,0.0494597181178469,0.284976179464155,0.0554087792311399,0.522793557343468,0.839401925428644
