"pathway","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",0.309734473912456,-0.0552941662058105,0.228283429267842,0.0280123486720923,0.221683608215147,-0.333308147905903,-0.205235563596344,0.0341050867675726,0.618605371518485,0.0431518597265851,0.800733823564319,0.161170605724598,0.0370242072868372,0.194046972089169,0.000361730032690541,0.125168814745864,0.320899106054804
"GOBP_TELOMERE_MAINTENANCE",0.0756701293110258,-0.096639522835771,0.098078155230551,-0.238947174628394,0.20711700033689,-0.343870910849778,-0.0713898112227157,0.434221503270268,0.318675123251716,0.311580702380612,0.0155817219069285,0.13266915821907,0.0139248331702072,0.601414718606557,0.0528845080138033,0.0768589661744137,0.0146692144953985
"GOBP_RECOMBINATIONAL_REPAIR",0.417558713828084,0.00678725167817469,0.0735165868783322,-0.0857320547234395,0.0440930917074588,-0.367554723221757,-0.184391882195442,0.00169967498904513,0.934887459118176,0.377751261305839,0.304228657004428,0.707600371014608,0.00260974435780576,0.120279487214236,9.82858006594862e-06,0.243723646506594,0.164097776048704
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",1.09795631956882,0.141802557493954,0.0120915368064392,0.0896993624122611,-0.217325144089451,-0.345893724981572,-0.0837396860654263,0.00155723263144797,0.116789084766337,0.892517632730472,0.318157521343367,0.0897590499662936,0.00797679781659367,0.508916574412156,1.17198061842146e-07,7.51009605656856e-05,1.0651223150399e-08
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0.283444034408253,-0.078290161698665,-0.0357578304186697,-0.024162806675809,0.00852616093076175,-0.103524434728555,-0.130854657540303,0.0051446925006728,0.391631983820052,0.694894537647604,0.790908822663196,0.947241260852926,0.422955485384167,0.311907538424348,0.023484079785437,0.126407371454055,0.173325140918193
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",0.105841967885668,0.0360146279106552,0.0558649385588843,-0.205320793479205,-0.0322602340511355,-0.277562362510292,-0.0259198178100325,0.494792892170521,0.688796206772464,0.534835062025772,0.0252897590515981,0.799673646677667,0.0321871011145396,0.838421300612079,0.4576660603054,0.43238840711132,0.395446341774556
"GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.517936812045917,0.356582579005937,0.31168125876175,0.0374761610177839,-0.299099549573722,-0.316433715022631,-0.0676495881717825,0.113747740418178,0.00352311706560622,0.0101284805027365,0.750616024951112,0.0765856368027685,0.0614006133862521,0.685055430917995,0.0359716844243914,0.0614260585714839,0.0754426833410421
"GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.0853484337733381,0.0298919253390535,0.027556763444668,-0.137774103360205,0.0729340225455476,-0.0704262828959788,-0.131559700557439,0.724149794929602,0.803081046874001,0.818176873212454,0.252902862932021,0.667196504234509,0.677969422279023,0.438759334312306,0.415526777280077,0.854169737915647,0.425984964713875
"GOBP_SISTER_CHROMATID_SEGREGATION",0.395078943227323,0.0552707818638045,0.154097618204929,-0.109853558138901,0.0278883283284635,-0.411317239897408,-0.207817999303729,0.018256844722273,0.554453479229568,0.102674145849191,0.2420744607546,0.832756038866676,0.00271469634647014,0.119262402986523,0.000509373201071725,0.31636994458257,0.573715577719679
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.291089931924712,0.0541338033958626,0.0779075663267213,0.0765393451813157,-0.348001792258078,-0.43792946610293,-0.324412051980117,0.180865107967288,0.637720236340437,0.498396931009807,0.505942502532698,0.0354768384474845,0.00882027637185611,0.0494143417814444,0.988709751409511,0.725497169885201,0.825764211397815
"GOBP_CELL_MORPHOGENESIS",0.0303943174008838,-0.0261056862111943,0.0766748366323644,-0.0752383792314088,-0.0648658995552904,-0.199759343666669,0.0168170366300422,0.759909740176292,0.709281482929049,0.275629121253669,0.284635757222563,0.512954462779298,0.0471289953164219,0.865086516488074,0.531760734532619,0.33866200842096,0.772340830551394
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.0797999895391251,-0.0409324525803664,0.0610768413320232,-0.0895310910744621,-0.0423830910294893,-0.187775824064335,0.0382393352691398,0.508472575475585,0.572799206565186,0.400854065189168,0.219696404975057,0.67949752349811,0.0708065920673777,0.709293336792602,0.975667906437725,0.684089146244229,0.804649987691173
"GOBP_CYTOKINESIS",0.139313384520588,0.00733215716716893,0.135892942878217,-0.194889185446084,0.0376689780045302,-0.343829716439134,-0.0325255750696342,0.167600215472102,0.932351447511519,0.119389430503258,0.0270859723613032,0.757884702535344,0.00638286401911287,0.790088046081028,0.0583969341556087,0.481005459017906,0.365622368648632
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.0674098525861882,-0.216081724578866,0.0853952411278817,-0.29491469011173,0.369373022825311,-0.289539529747212,-0.00204899048614293,0.587312214742231,0.0462153044163724,0.424306920709077,0.00728513087077275,0.0167707082243942,0.0585031294996217,0.9891554098876,0.481861932686185,0.0261588732514337,0.00284531735568182
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0.0267514748410668,-0.460104856366303,-0.0941396237124018,-0.50831497222128,0.598557463345472,-0.255965148181542,-0.0643548027923006,0.881190033834802,0.00738539119025129,0.572552672450089,0.00327136140407341,0.0133087086742752,0.279672525110985,0.784813355918747,0.351497800198405,0.0682141998782572,0.00207856463028368
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",0.0833541679996382,-0.0792487760754724,0.203964633537184,-0.245309102320835,0.272631919470889,-0.347234510147635,-0.0421845345698555,0.486894457863887,0.494004196018524,0.081617114849365,0.037268982785884,0.0993341604673502,0.0371029549396145,0.796505610131071,0.0195973754412447,0.613332895614946,0.085126205517956
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.182942701408874,-0.35622285886536,0.00488734678280498,-0.584916068515743,0.497931799444241,-0.378477354886346,-0.00930834950945562,0.414807410844061,0.0554658525200218,0.978710152884174,0.00215144595643204,0.0582710989537736,0.147491670648717,0.971330898848782,0.850382341509923,0.0108980720193858,0.000377578816700821
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",0.336017935618118,-0.108376998524944,0.217342787543529,-0.142907687715208,0.274718742112178,-0.354279616728078,-0.277933431081472,0.0808433054430149,0.409080187327229,0.100689028597673,0.277366022789927,0.141438825956081,0.0594052411889377,0.136923141159448,0.0041560534417435,0.256040437848882,0.628432628784624
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",-0.0767652258789422,-0.323125562427445,0.0421476986418672,-0.185186423418233,0.554017778648171,-0.336095221762522,-0.276863118908693,0.642198389891549,0.0125029002554696,0.738121393004109,0.145215554927315,0.00276268283267704,0.0630498123347082,0.123971896779641,0.339387375796815,0.0215668140107989,0.000838042791852713
"GOBP_RNA_5_END_PROCESSING",0.129114850319953,-0.00161839559016807,0.218773489516972,-0.199252601596697,0.278816771507476,-0.334485736537682,-0.0113843869733428,0.481136870715191,0.989720251467336,0.0854159442601412,0.116441803638827,0.120261522227756,0.0634844517954091,0.948902446787026,0.0213247287356261,0.93946712915801,0.644147768724404
"GOBP_RRNA_5_END_PROCESSING",0.132289090179762,-0.195148009022805,0.0637085576908495,-0.229659528593693,0.431532406283817,-0.35771214852276,-0.176449312704585,0.465276965226737,0.278450015562393,0.7223008637127,0.202988708039845,0.0924008977315733,0.16147388000419,0.487083813849567,0.0398545304988509,0.367315128497078,0.126892875773306
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",0.435858600879971,-0.191561996405018,0.140715957441533,-0.243143292901379,0.260802465767875,-0.566905534958679,-0.464485521791937,0.0570506066418124,0.308779286458186,0.453778333327026,0.197588843441297,0.327024225542756,0.0357578847604663,0.0835105146653197,0.0188726325376712,0.964148702956784,0.206456539151012
"GOBP_RESPONSE_TO_ACID_CHEMICAL",-0.17930374237917,-0.0426930412378868,0.0822283596502143,-0.0944453348964066,0.0152543290385543,-0.190894340100992,-0.0153523530109897,0.095926115935035,0.432232257620662,0.133031996554873,0.085372392503158,0.842334698862042,0.0151721628379203,0.841335298825095,0.0268506740666063,0.00204637710838785,0.00196457936526574
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",0.448160399352,-0.154926782020421,0.0190446055432763,-0.235062855105633,0.179812400859464,-0.210823379403959,-0.0500591739126531,0.0650999724328214,0.114257020305425,0.844484004984657,0.018031806765706,0.193413011745066,0.128297090247007,0.71552208091233,0.0169844640283851,0.195758432923709,0.410672862185583
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.479626660281892,-0.0971425187512937,0.000529534901563202,-0.0994956523059689,0.119323526586875,-0.240099002332955,-0.103138555944465,0.000200354004478236,0.354976625192775,0.995962464906544,0.343526811588367,0.421333522355267,0.108515163028658,0.486731548409427,6.89379006066029e-06,0.031454988400351,0.0130550672791863
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",-0.171217009828009,0.0356409993404466,0.137582398048673,0.137313279253371,-0.0257682235450632,-0.020627852964269,-0.0716764951643241,0.566464497924187,0.708315832966864,0.151969875999774,0.152759105851037,0.848255118672288,0.878253796166994,0.59493829985652,0.562131531148534,0.845428603041792,0.704443445615355
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",-0.287938608777678,0.06440977155466,0.0326848551335862,0.0508555051211444,-0.113813677854107,-0.0977225767221626,-0.0529740035830137,0.0453112581798549,0.107187067243441,0.409873510649312,0.201551528422531,0.0454036793483242,0.0844388422385014,0.345356370141207,0.0018018447889965,0.00109181789464618,0.00728333876745411
"GOBP_CARTILAGE_CONDENSATION",-0.165444673916157,-0.0505542693924497,-0.117815169764088,-0.0531912272757179,0.102043067735254,0.171240057049866,0.110234654859477,0.158783305868838,0.38590339890659,0.0462205360859483,0.361773371996512,0.217369461112973,0.0406756236755134,0.183132383248233,0.274955001284813,0.283192810202439,0.299033556862348
"GOBP_OSSIFICATION",-0.361515853996669,0.0359672593576231,0.0478762337226422,-0.00711046646916335,-0.0563616710200898,-0.0999502836816192,-0.00362121658875386,0.0353020247621292,0.275823456077101,0.148436540179812,0.828620695237053,0.227761593388956,0.0346929654675404,0.937853667649966,0.00163104103722731,0.000645788934319357,0.00213634862618334
"GOBP_NEUROTRANSMITTER_UPTAKE",0.113506244658058,0.0790064031462951,0.0503048278194656,0.019482170521274,-0.190385058600086,-0.0097157756458291,0.0627405741022218,0.452846468548461,0.172479114283016,0.38282954891711,0.734686061826437,0.021933945462521,0.904833371711376,0.441191713871811,0.987874463721163,0.271015935049145,0.162076514009102
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.206744578339265,0.041699645050123,0.108189179251015,-0.0980804010785632,-0.115324502832302,-0.128731738215522,0.105100211815853,0.270981915803332,0.517660270739368,0.0965083446282294,0.131092969039101,0.208038705817832,0.160595929991202,0.250702510108844,0.426218708764073,0.265725321925956,0.201353260317138
"GOBP_ACTION_POTENTIAL",0.0909714677415421,0.0141846951239286,0.0262572889848527,-0.0018912682900199,-0.184110386837679,-0.0987864909907981,0.0639129233018226,0.573770721994584,0.83964933754662,0.708107193531052,0.978473178979362,0.0670526216324201,0.320958771682866,0.519793501622746,0.604382355954899,0.903674590885017,0.315396663478075
"GOBP_RNA_METHYLATION",0.123385482934332,-0.0403913417434983,0.160160902367456,-0.179838450529496,0.274411668164573,-0.251862297881216,-0.086146528639734,0.224130530563989,0.689145576516481,0.11600664104759,0.078327071367951,0.0579918392073879,0.081194161216774,0.546651041434577,0.000377044391134765,0.752602913767571,0.156000850494843
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.371054092426659,0.0360075053577181,0.319893935598638,-0.218687628774125,0.307198308423535,-0.258097245199984,0.223372174550158,0.0103002529216099,0.753266907115159,0.00676444819323855,0.0598942144242218,0.0615775852399369,0.114739312047704,0.171129300108967,0.831206853857782,0.0179284551264616,0.00504360552072268
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",-0.0977474385825017,0.0677207724970173,0.0886385609678792,0.121341129259505,-0.268387602406674,-0.199085942111576,-0.0826745575450823,0.590924520519201,0.124954426198754,0.0461005488058239,0.00709148075690643,5.17246134535527e-05,0.00198251379698313,0.184246788547442,0.0772495432638893,0.217689609418483,0.726481097898107
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.0821328178142093,0.172820487114324,0.105808040725279,-0.0309073974908017,-0.130425177769392,-0.0844285693319852,0.0271606007688358,0.434988731046909,0.00024388839337784,0.0200559781799998,0.487970262915611,0.0415875944403496,0.182745098220501,0.666111488132753,0.684145115185965,0.533966039393423,0.379296224592676
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.614390803137528,0.128626143060674,-0.0366896287107342,-0.0201382659432295,-0.211650946605838,-0.027606187846559,0.0696692987491214,0.00206826334915405,0.0954676350044282,0.630729572638377,0.791759635019124,0.0533522715078508,0.798003491623394,0.518965145770489,8.89728004797378e-08,1.94730859313724e-07,1.48128945413081e-05
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.242251316897922,0.218863057729376,-0.0658831002597077,0.0603429013347781,-0.176423245955751,-0.0132565270121123,-0.190625252201705,0.0286674126485894,0.0233629017544882,0.486347352906435,0.52360386383884,0.18975838518407,0.920945892212714,0.157021078171489,0.00609889025259655,0.116125162555014,0.280769653741426
"GOBP_LUTEINIZATION",-0.271535241648328,0.0184387694441696,-0.045334839947024,-0.00956032258285679,-0.119311427800923,0.00400371527445494,-0.236592770229039,0.100276948119618,0.83438290161734,0.607536516512966,0.913660631798366,0.340496214078616,0.974385867493333,0.0615361483797852,0.0102211956395347,0.0309561651179441,0.000356763872175507
"GOBP_LUTEOLYSIS",0.107026700878086,-0.0743169412183303,-0.0583306846323869,-0.0901757943356972,-0.0945060017024447,-0.213868385428635,0.0547730316842085,0.695731043302096,0.45174735731035,0.554404860785466,0.361733498924104,0.498431270709436,0.12849471528523,0.694431602934749,0.810929522933206,0.522550301978017,0.781571054548289
"GOBP_OOCYTE_MATURATION",-0.0531732400655671,0.105701046546081,-0.0988923410442422,0.0633685593996454,-0.105193497591428,0.0330149973699812,-0.132862091500769,0.645698950016135,0.0297562517304814,0.0415254346254228,0.187010288464018,0.122439961347609,0.624715168409806,0.0524333134021262,0.629948409067857,0.276107249482519,0.261782685694541
"GOBP_REGULATION_OF_CELL_GROWTH",-0.171251775506565,-0.016345506040993,0.088540174395644,-0.172046688768233,0.0377435117766364,-0.155630197408897,0.08754948060134,0.0156555309281561,0.765952500770161,0.110526805734655,0.0025649416628624,0.62715436143863,0.0485841496460867,0.26191584654433,0.0193201665705608,0.000198719229007125,6.54150048210555e-05
"GOBP_FATTY_ACID_ALPHA_OXIDATION",-0.583496470643851,-0.172849620471334,0.110378515485895,-0.119960320732227,0.272044685491488,-0.014668125325761,0.0408449118574776,0.000300213686603412,0.0762434406947177,0.253877115284474,0.215414254949306,0.0491812559762501,0.914156186344204,0.764119940999048,6.32689890229205e-05,5.60008608214925e-05,4.4223278553765e-08
"GOBP_RESPONSE_TO_PROTOZOAN",-0.238306812515608,0.0417209470568994,-0.0634334040318318,0.0800507652904213,-0.0607640185754608,0.0918245921073374,0.0452052470284284,0.157350137605747,0.522482671947244,0.331961061741485,0.221901621634355,0.510184995749857,0.320772577135269,0.623904458231525,0.0772671738986227,0.149550742673792,0.437677935107166
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",-0.286608398617803,0.168427662962825,0.139071223166795,0.104951760602797,-0.0738993197829452,-0.127851885915435,-0.122762566167376,0.0986516059612769,0.0123232613413004,0.0372043900388366,0.113060756914826,0.426483670199192,0.171114037427832,0.188526314468521,0.184242953509817,0.0569493871410987,0.0353455265331799
"GOBP_VASCULOGENESIS",-0.372417070631323,0.00942413808204663,0.0252576828781365,0.0491521302202067,0.0238303469804508,-0.0145378793866946,-0.078570476722331,0.0207481944117001,0.840632882802402,0.590326847929972,0.296416624484808,0.719288780261251,0.826389082447021,0.238502450097095,0.00288634485332565,0.00148519847153471,0.000415278010314186
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",-0.0678439904868043,-0.00658211296118883,0.0361001779575454,-0.1230443304745,-0.126800616118485,-0.191910330048649,0.101537799569654,0.521706811126277,0.936389690202993,0.66183847684679,0.139328016272561,0.279321636372771,0.103698854056666,0.385488599905744,0.051160373356499,0.0301981830413606,0.386536539126774
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.0599136158541475,0.0432839359809668,0.056251841891664,-0.149449665287588,-0.266098787191396,-0.21834877654809,0.212520597796138,0.704450557345066,0.694890484060264,0.610393170342887,0.178665426997621,0.0918240125092715,0.164928724480945,0.176315194481808,0.288864379484783,0.505862216897665,0.42328977618606
"GOBP_MICROTUBULE_BUNDLE_FORMATION",-0.126614931046625,0.170294912209989,0.230277618078128,0.117061675561593,-0.348859984508007,-0.393060753947988,-0.112284367471295,0.577237538921388,0.00514103880075342,0.000224106789324635,0.0504065747054871,8.75916820360268e-05,1.35360326387878e-05,0.180743469289745,0.147958885784869,0.170075654676406,0.56353394100542
"GOBP_OSTEOBLAST_DIFFERENTIATION",-0.336754501646454,0.0492732620639417,0.065275712393408,-0.00349434492154799,-0.0558030710829068,-0.133084924401937,-0.026228352972013,0.0403116890257602,0.171846092144071,0.0719290837740108,0.922206655570489,0.272549754626703,0.0105232709576,0.604640100046331,0.00390473689905896,0.000671666122052495,0.00206498212700706
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",-0.443222271585486,-0.0257923051377466,-0.0606996077023668,0.0371128733106898,0.0209854331843268,0.0749670433525345,0.00949509601471375,0.00385363716517062,0.441375850044597,0.0731461076290992,0.269221945064347,0.657286110026731,0.116449591693781,0.840798424776594,3.17319820052148e-07,9.82134246955438e-07,6.00769945723431e-06
